,Review,Clustering_id
881,不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不不错。挺好。不错。挺好。不错。挺好错。挺好,31
882,不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不不错。挺好。不错。挺好。不错。挺好错。挺好,31
883,不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不错。挺好不错。挺好。不错。挺好。不不错。挺好。不错。挺好。不错。挺好错。挺好,31
884,很赞很赞很赞,17
885,装帧精美，发货迅速，一如既往地好！,30
886,东西很好会考虑回购。,14
887,质量不错，购物便捷,47
888,不错。。。。。,49
889,早上十点到下午四点，这就是京东速度～,70
890,快递给力书也是全新的,30
891,很好的专业用书，没毛病，好评,99
892,很好的一本工具书！,77
893,好书,81
894,孩子喜欢，质量不错！一直光顾，喜欢喜欢喜欢,14
895,儿子喜欢你的书，漫画版本的,4
896,胶版纸印刷，内容生动有趣，可读性强。大16开，比秘密武器系列大一圈。,91
897,这几本书刚到家，刚上一年级的儿子就一口气看了两本，这是孩子自己提出来要买的书，所以是爱不释手啊！在京东又便宜又是正版！发货快！当天拍，第二天就到了！,24
898,京东购物真好，方便，便宜，快捷！,36
899,图书活动购入，划算，孩子喜欢的漫画书。,58
900,正版没味道，小孩非常喜欢看大赞很,21
901,挺好，京东商城服务没的说，会继续支持的,73
902,书很好！让孩子提高阅读！一边看漫画！一边学习！棒棒哒……,54
903,胶版纸印刷，内容生动有趣，可读性强。大16开，比秘密武器系列大一圈。,91
904,专业书籍，看到名字不错，粗略翻阅了一下，希望细看后对得起这个名字,64
905,北京电影学院很好的毕业作品，里面很多剧本和阐述，可以很好的来研究短片,40
906,一直在京东买东西，也很相信京东，但是现在这书啊越来越贵，在线客服越来越牛，真是店大欺客啊，并且这书象gupiao似的，一天三跳。相信京东会越来越牛气的，越来越杀熟我们这开了plus会员的贪图方便不找事的客户的。,53
907,好书啊，学点知识！,78
908,挺好，没什么问题～～～～～～,17
909,不错，值得购买，一直在京东商城购物，主要是售前售中售后服务好！,0
910,已收到，效果不错，很给力，赞,63
911,很棒哦。！！！！！,12
912,还挺不错的值得一读,21
913,很好很好可以值的研究的,2
914,您没有填写内容，默认好评,46
915,书本很棒，书本很棒，适合九年级学子使用，符合考试内容，知识的重难点也标得很清楚，仔细。建议学生党购买哦，真的对我们学习有很大的帮助。中考加油哦,54
916,"很喜欢在东东上网购真的不错的比其他网店实在服务好好喜欢还会介绍朋友来非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。ThankyouverymuchfortheexcellentserviceprovidedbyJingdongmall,anditisverygoodtodoinwarehousemanagement,logistics,distributionandsoon.Deliveryinatimelymanner,distributionstaffisalsoveryenthusiastic,andsometimesinconvenienttoreceivethetime,butalsoarrangedfortimetobedelivered.AtthesametimeinthemallmanagementJingdongcustomerserviceisalsoverygood,tosolvecustomersuffering,overcomealldifficulties.Giveusaverygoodshoppingexperience.",69
917,不错，书刚刚来到就开始做了，题都非常好，大爱。,22
918,很满意，是正版，还有答案解析。正是孩子需要的,72
919,不知道好不好，帮弟弟买的,39
920,还可以来着qwq,59
921,图书印刷质量很好，物流很快，快递包装没有损坏。京东“每满100减40”买的，一次买了200多元，一共节省了80元，相比书店的折扣还要便宜一些。图书对孩子的学习有帮助，孩子很喜欢。下次再来京东多买点。京东值得信赖！,87
922,知识内容丰富实惠不贵的很适合初三的同学们,19
923,书还不错，但是，不知道为什么，印刷时间是2017年3月，却是2018版的，书里也没有2017的中考题。,76
924,此用户未填写评价内容,6
925,不错不错不错不错不错不错,17
926,您没有填写内容，默认好评,46
927,不错,7
928,好书，买的及时，专业正版，好好学习,10
929,从法文翻译的植物科普著作不多，这个读本很不错，内容丰富，值得一读。图书为精装本，封面设计挺特别。只嫌纸张为采色纸，味道较大。本次快递包装是最简单的一次了，只是一个袋子。不过，快递链各位小哥很有爱心，图书竟然没有一点受损，赞。,24
930,就考虑兔兔用例如吐的Emmywww好说切让送说上,26
931,铜版纸加上丰富的彩图、还有好玩的翻折页让书变很有趣。只是纸稍为反光和偶有在深色背景上的黑子有时不太易读。不是所有人都住近海边，田野观察应该是比较容易做到（不太严格的定义上就算是市区公院的花圃小池溏也是，虽然物种丰富度要少上很多，也不可能有鳟鱼和老鼠外的哺乳动物），小昆虫和一些鸟类应该不难找到。,57
932,值得信赖的京东，值得称赞的京东物品，是的赞扬的京东小哥！,36
933,买书给自己充充电，不错！,64
934,分类比较全，字体大小印刷都还行,22
935,确实不错确实不错确实不错,17
936,很好看的书,21
937,很喜欢，质地柔软，就喜欢这种纸质书，二建过了，一建抓紧时间备考,11
938,很喜欢，质地柔软，就喜欢这种纸质书，二建过了，一建抓紧时间备考,11
939,很喜欢，质地柔软，就喜欢这种纸质书，二建过了，一建抓紧时间备考,11
940,经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力！所以在一段时间里，我总是不去评价或者随便写写！但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞,55
941,超值，啥都不说了。,45
942,常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力!所以在一段时间里，我总是我又总是觉得好像不去评价或者随便写写!但是，有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬!首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞。,55
943,书的质量很好，内容整理了近年的真题，排版很不错，虽然有答案，但是缺少分析，对于非专业人士来说有点困难,19
944,入了这行必须学点相关法规和知识，这书是同事们推荐的，慢慢学起了,78
945,努力吧，少年，给自己加油！第二次购买了！,51
946,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我自从购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,18
947,学车考证·通关宝典：新驾考全套资料速查手册（第3版），这个书是很多驾校的指定培训教材，内容非常的丰富，而且比较完备，都是考点和要点所在，里面的图片和标识都是彩色印刷，所以看起来也比较舒服，而且排版也很不错。这一版的书是偏黄色的纸张，看起来比上一版的会更舒服一些，不知道是不是更薄了一些，有几页很明显看到背面的图片，有点点影响观感。内容虽很好，但是发给我的这本书本身质量有点问题。最近京东发的书都有塑封，但这本书没有，所以这本非常显旧，封面折痕明显，书脊的胶可能也装的不是很好，导致书的翻看很不顺畅，不用力压的话，靠近书脊的文字无法全部显示，所以不得不退换。,52
948,职称考试了参考书，内容丰富，考点，大纲充实，考试必备，希望能过,11
949,书收到了，感觉内容丰富，希望一次过关，非常好，比书店便宜,27
950,包装太差劲啥都不想说了，就一个袋子，新书都成旧的啦,8
951,希望我护师考试一次通过,41
952,还好还好，希望助我一臂之力。,41
953,书包装完整，字迹清楚,34
954,看视频吧。。。。。,59
955,京东配送就是快！质量好，内容佳，就是不清楚眼科学是人机对话还是笔试？,51
956,质量好，内容权威，备考必备。就是不知道眼科学是笔试还是人机对话啊？,19
957,快递包装材料没弄好，书皮表面黄黄的，书也有小破损，书纸张还可以，不知道是不是正版就是,8
958,给媳妇买的，媳妇说不错，应该是正版的。没什么问题！,32
959,很好，希望有所帮助,17
960,好的，字很清淅。,17
961,这本书有点薄，但是用来上课的，这个课程挂了好多人,78
962,对于京东商城提供的产品和京东商城提供的服务表示非常的满意,0
963,了解世界时事动态，拓宽世界视野，值得一睇，送货很快，京东值得信赖,0
964,配送用了四天，书有点褶皱，其他还好,8
965,好红红火火恍恍惚惚呵呵哈哈哈哈哈哈哈哈哈哈哈,28
966,非常好！非常好！非常好！非常好！,35
967,内容丰富，见闻时时，拓宽视野,34
968,很不错，真的很不错啊,17
969,好，就一个字,37
970,好,81
971,还可以。。。。。。。。。。，,49
972,通读《大摩擦时代来临?》，有理、有据、有节，分析透彻，主旨尽可能地“化戈为犁”，“中国经济体与美国主导的世界经济体系形成了一个巨大的共享、共荣、共存的局面”。倒逼中国进一步**开放，以适应世界新变局，承前启后，继往开来。[强]????,90
973,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,20
974,正版！是看过才来评价的！祝我这次一定考过！,51
975,包装太差了，纯书，其他的都还好，就是没包装。,8
976,东东已经收到了，跟实体店一样的，可是却便宜好多，好棒，好评,73
977,准备5月份考试，努力一次通过，加油！,60
978,此用户未填写评价内容,6
979,初级会计实务看起来超好，要考证开心开心，祝自己好运。,41
980,先给快递小哥点个赞，宝贝还是一如既往的好,47
981,第一次在京东买书，收到很失望经济法书本不新，页面都卷起来了！包装也很简陋，没有用纸箱盒子装，快递容易把书本弄坏，把那个书本弄得很旧。不够新，只有实务是没有拆开的还新一点，就四本试题！还好是正品！,8
982,备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8备考2019初级会计职称2018官方教材+东奥轻松过关一+历年真题（套装全8,69
983,个头小份量轻方便携带，可以随时翻看强化记忆，美中不足的是书后有折页影响美观！其它服务都很好！,30
984,前一天晚上买第二天早上就到了太快了！救了我因为要写文档,16
985,图书质量很好，内容也不错，京东物流真是快,27
986,这本书对虚拟跟现实进行了深入分析，还归纳出来8大行业领域，对相关内容、技术发展水平和实际应用情况讲解的很详细，很不错的一本书。,44
987,很不错的一本书，不仅对行业进行了分析，而且还有案例展示、配图介绍的很详细，支持，给好评。,44
988,一次愉快的购书，不仅书本内容丰富，实用，物流速度还快，还能get到很多小技巧，好评！,24
989,有好多有用的案例实操，还有很多给力的知识点，APP功能、特色、营销技巧等，很不错,44
990,灰常好，速度快，价格优惠，赞赞赞,63
991,好哟好的。物流很给力,35
992,看完书学到好多知识呀，案例分析的特别到位，666~,44
993,挺适合VR部的小伙伴,89
994,整本被折辽,34
995,很好的书，翻译流畅，作者构思精巧，娓娓道来，很值得细细品味，好评。谢德林是现实主义讽刺大师，他的作品常常针对当时的人和事，进行含沙射影或指桑骂槐的讽刺，谢式幽默被称为“带着鄙视和愤怒的笑”。此次由上海译文出版社推出的张孟恢译《谢德林作品集》，版本不错，硬精装，书脊作锁线处理，纸质优良，排版印刷舒服，值得珍藏。,25
996,京东图书满300-100，配上文学券再减60,53
997,送货很快！一直非常喜欢策兰的诗，买了一套，装帧漂亮，慢慢看！,99
998,保罗策兰的诗配这个封面很搭,4
999,保罗策兰全集终于出啦,59
1000,书已经收到了，保罗策兰的诗写的很好，这个书的质量也不错，翻译的也还好,99
1001,现在的包装都这么残忍啊，还好我这没事,80
1002,好书，最近天气冷，刚好可以读书,4
1003,保罗策兰的书，出一本收一本,34
1004,期待已久的好书，京东正品，值得信赖。,61
1005,正版，质量很好,32
1006,挺好的！就是女儿说只有2本看得懂！,76
1007,包装精美，书本事就更不用说了，听了介绍买的，好书,27
1008,孩子六年级了，很喜欢这套书，对他帮助很大,72
1009,东西很好很实用，物流很快，小哥态度也好,63
1010,收到啦！质量很好,63
1011,挺不错的！！！,17
1012,内容不错，等细看中，好好学习,40
1013,不错，抢购时买的，还参加150-50活动，叠加了200-100券超值,13
1014,味道非常不错，还是自己做的好吃点。。。。,59
1015,不考试也可以买来学习提高一下！高顿报班的好像统一都用这个教材,40
1016,京东买书就是划算，低价买知识，囤书的感觉真好,53
1017,好好学习一下，京东有活动,70
1018,给单位买的书，送货快，非常满意,27
1019,此书已经看了很长时间，终于赶上京东打折，很给力,38
1020,商品不错，快递不错，服务不错,47
1021,先进理念，不考也值得一看,33
1022,双11购买的。不得不说京东购书非常划算，包装严实。收到书后如果有破损还免费更换。太省心省事。以后买书就来京东。,13
1023,不错，已经习惯在京东上买东东了。,70
1024,没想到京东没有现货，还需要采购，直接耽误用了。,80
1025,还没看这本书，不过宝贝喜欢,1
1026,不错，一如既往的好,89
1027,好,81
1028,配送非常快，服务到位，周到，热情！,35
1029,非常满意，孩子刚刚上一年级，有很多看图写话的题，希望这个对他有帮助。书的质量非常好,72
1030,活动价购买的，超值，书的质量非常好，小孩很爱看书，觉得这类书很适合她看，内容很丰富，很喜欢,38
1031,物流很快，次日达，书的纸质比较粗糙，但印刷还是清晰的，内容还是很丰富的。,27
1032,书本很厚，内容丰富，价格实惠，孩子喜欢。,72
1033,小朋友喜欢看书，买本与课程相关的，看看他喜欢不喜欢。,95
1034,好大一套书，封面很精美，字体大小合适，主要是内容很全面，孩子可以在今后的写作中，找到很多例文参考。值得购买的一套好书。而且还有写作技巧的讲解和榜样范文，作为范例，对儿子写作文来说是很好的引导！读孩子写作一定有很大帮助！,54
1035,这两本书值得购买，纸张印刷都还可以。,76
1036,很不错，嘿嘿！孩子应该会喜欢的，孩子写作能力不好，希望有帮助！,54
1037,现在信赖首选京东默默哒一直看着它一年一年发展的越来越好，心里也在为京东发展壮大而加油打气。为什么我喜欢京东购物，因为可以当天买自己喜欢的商品，阴天就可以到达客户的家中，为什么我所有的评价都相同，因为在京东买的东西太多太多，商品积累的太多没有评价，最佩服的，还是京东物流，有时晚上11点前动动手指，购买的商品，第二天上午就送到单位或者家里，还可以刷卡付款。自营的商品挺有保证，售后，有问题打专属客服热线。客服很赞，一句话的事儿，直接上门取件退，上门更换新商品，家电有价保，一个月退货，半年换货，实体店儿弱爆了，根本没有竞争力与京东相提并论；比老家的商铺街上的价格省了一大截票子哈，宝宝平时基本不逛街，在家逛京东商城就能买到合意的超值商品，有些明显比超市还划算，而且还一模一样的吃喝生活用品哟，小宝贝们快来选购吧!既省钱，又节省时间，永远支持信誉商家《京东》,55
1038,京东就是快，书的质量不错！希望对孩子有帮助，刚上一年级的小朋友！,38
1039,很好很好很好很好很好很好很好很好很好很好很好,2
1040,都是喜欢的书，活动很划算的说。,64
1041,用处不大，每个地方就介绍那么几页,78
1042,细笔没啥用，王府井小吃街都没了还在书中列出,86
1043,非常好，说的很详细，很有益处！,62
1044,不错,7
1045,不好书很脏很旧坏了,21
1046,快速员态度很好，书质量很好，价格还优惠了，以后买书就选京东。购物体验太好了！,87
1047,京东买书物美价廉物流超快感觉极好谢谢京东,38
1048,新書剛出就馬上入手了，家中本來有舊譯本，是時候更新換代了。,76
1049,買了《精神分析引論》就同單一起購買了，湊一套。,64
1050,《精神分析新论》是《精神分析引论》的续篇，发表于《精神分析引论》出版的十五年后，继承了前一部作品的章节序号，是对《引论》的延续和补充。,94
1051,极简主义Minimalism是二战后兴起的艺术流派，又被称为MinimalArt。极简作品里降低了作者的自我表现和意识压迫，更多去呈现物本身和最初的质感，这股风潮影响了艺术、设计、建筑、音乐等很多领域，20世纪70年代，影响力也扩散到时装领域。,29
1052,极简主义Minimalism是二战后兴起的艺术流派，又被称为MinimalArt。极简作品里降低了作者的自我表现和意识压迫，更多去呈现物本身和最初的质感，这股风潮影响了艺术、设计、建筑、音乐等很多领域，20世纪70年代，影响力也扩散到时装领域。,29
1053,《精神分析引论》是弗洛伊德的代表作，也是精神分析学派的纲领性作品。弗洛伊德在书中对人的各种失误行为、梦和神经症进行了由浅入深的分析，探讨了以精神分析方法治疗神经症的可能性。,94
1054,京东自营就是快啊，基本都是隔天就到。,45
1055,服务好！礼品还真是漂亮，超值！但，有一颗小珠有些瑕疵，这是难免的。尺寸比想象中的要小。总体还不错！,30
1056,服务好！礼品还真是漂亮，超值！但，有一颗小珠有些瑕疵，这是难免的。尺寸比想象中的要小。总体还不错！,30
1057,给孩子买的学习参考书，希望对孩子学习有帮助。京东送货真是快，喜欢。,87
1058,不大好，东西9号买，说10号能到，结果到14号才到，拖了好久。很不满意！,47
1059,给孩子买的辅导书，希望有帮助,11
1060,三天就到了一点也没耽误，我信任京东。,47
1061,东西很好.......送货速度快,35
1062,很有价值的一本书，推荐！,77
1063,好教辅，孩子很喜欢，点赞。,17
1064,还是不错的用起来很舒服。,39
1065,内容全面,81
1066,还好吧,37
1067,这就是四个伟大，好好读读，必有收获,56
1068,很好很不错好书继续支持,10
1069,买了一整套，孩子喜欢，说不错,75
1070,不错，开阔一下视野，包装简陋,32
1071,东西正宗，品质保证，性价比超高。值得推荐，下次还会继续购买。,0
1072,书很不错，配送还可以，很喜欢,27
1073,好好好好好好好好好好好好好,20
1074,我们的征途是星辰大海,37
1075,很好的书，一直盼着入手，终于忍痛下手了，有点贵哦！,99
1076,相信移民火星是早晚的事儿，所以提前买来做准备吧！,33
1077,质量没问题，正版,32
1078,很好很喜欢希望京东多搞一些图书优惠活动推动全民阅读,38
1079,好好好好好好好好,20
1080,还行，有点贵了，没多少内容,21
1081,看了电影黄金时代之后，开始喜欢上萧红。喜欢她洒脱不羁的性格，虽说她亦是苦的，一生短暂悲凉，但是活的纯粹，在文学上的造诣也是不可小觑的，她是有代表性的，去年读了她的商市街，写的很好，许广平说，人人都知道贫穷，可是没有几个人能把贫穷写的这么触目惊心，这就是萧红，今天又收了她的呼兰河传，作为一个东北人，对于描写东北生活的这部作品充满期待和向往，后面会再收入生死场。但书，是要慢慢静下心来读的，不急不躁，用心感受就好。这本书淡蓝色的封面，很安静，内页纸张很厚实，排版也很好，读起来很舒服，京东自营这本书有很多版本，挑了很久，人民文学出版社的这个版本很不错，虽然价格略高一些，但是质量和美感都是好的，值得收藏！,52
1082,外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！太漂亮，大气，档次高，超喜欢。货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到?上午下单，下午到家速度啊！看着还行货品不错，装了实用。质量可以。是值得购买不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。不错物流一天就到了整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。物美价廉，用着看看吧，免去市场购物之劳，推荐答案我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上，宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,55
